"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001193520",48.0294199431608,1.80343563229055,0.599705820340934,3.00720048250539,0.00263665810859074,0.00826099954079955
"NR_040042",12.875886735779,0.429101802824211,1.1755942332357,0.365008427817099,0.715105115168283,0.803870390801645
"NR_040028",149.324930235186,0.611902744866832,0.334159339511116,1.83117056001506,0.0670750894262258,0.131641819297896
"NR_040027",162.936476375108,0.771178403526474,0.321060717867217,2.40197059499947,0.0163070191908993,0.0399705230011748
"NR_046221",496.603277201903,-0.192923379987622,0.202381816148372,-0.953264397262765,0.340456125482877,0.471951765271417
"NR_046201",46.9863526034827,0.891842263208831,0.725390851728707,1.2294644481433,0.218897719461534,0.338321332346721
"NM_001014999.1",69.0846813128534,-0.00236357205736536,0.743454064492786,-0.00317917699323883,0.997463388034029,0.998736217131738
"NM_001142432",3523.20266099483,-0.699955302318162,0.111259818531317,-6.29117781745388,3.15066171119311e-10,3.35074174911715e-09
"NM_001042544",340.597265912545,0.666078196696012,0.375283141895566,1.77486841890001,0.0759196159384206,0.145719823659384
"NM_001130528",2821.83223497391,0.336936664572377,0.120757233469276,2.79019860667895,0.00526757181049171,0.0151889444039911
"NM_001130523",7344.50903097112,-0.308951040754619,0.105418648683717,-2.93070575853758,0.00338192944496355,0.0102932878121024
"NM_016339",234.138763324087,0.566202172250252,0.309847154794397,1.82735959807655,0.0676457197699493,0.132535350226494
"NM_018186",1134.14030358919,-0.931678287376295,0.142006815210484,-6.56079981791965,5.3519929240007e-11,6.27017350174897e-10
"NM_021827",15.4554743541714,0.692882169567068,0.98044406397926,0.706702396417105,0.479751440023576,0.608741709094217
"NM_021825",828.612196791072,0.335442521051427,0.168867503684354,1.9864243488696,0.0469862252218888,0.0982319893172202
"NM_001099222",82.4045567977673,1.53072549544013,0.478734195190641,3.19744340558452,0.00138651615691293,0.00465660416369621
"NM_017680",196.416198487665,-0.656598724953211,0.384997717227756,-1.70546134580009,0.0881084155277405,0.164750702466896
"NM_001013623",28.7102692249851,0.0362651578089913,0.863465143130122,0.0419995619945092,0.966499047288189,0.979438066222779
"NM_001013620",622.619395808997,0.737439966490963,0.206927253748541,3.56376433327194,0.000365574196114697,0.00142452609777204
"NM_001290033",217.367935845719,0.129409739275519,0.283842632597759,0.455920726534793,0.648446984537826,0.751076530241057
"NM_001130442",477.734465892916,-0.961891770753035,0.223356712580495,-4.30652725696069,1.65837503090779e-05,8.85356507124699e-05
"NM_001039592",44.2650668310154,-1.02562194095529,0.6599214262475,-1.55415766205269,0.120146813698554,0.210754806079399
"NM_000338",32.1531589577559,2.60060163383497,0.742006475317336,3.50482336791301,0.000456910312690367,0.00173454882645625
"NM_016612",872.796455170171,0.544823635205507,0.155623558911351,3.5009071827991,0.000463677303872671,0.00175741783021768
"NM_001144971",1393.66155856598,0.52231946835515,0.139580949963645,3.7420541162042,0.000182522196097102,0.000763181904164266
"NM_001144970",1385.75280586303,0.517296579819412,0.141052242439172,3.66741124333767,0.000245018558746825,0.000994636221254775
"NM_001071775",763.048306952358,-0.00751445166444066,0.170598179151076,-0.0440476662871421,0.964866408511529,0.978324957527094
"NR_026562",1153.22787628168,-0.958461481084466,0.141112139758916,-6.79219720374135,1.10438440913128e-11,1.39713530578696e-10
"NR_024538",203.24319428866,0.943197617681097,0.305173244558064,3.09069564419708,0.00199688203107145,0.00645533408257229
"NM_080677",1533.16077820906,-0.0918035501854979,0.132040309115435,-0.695269125015753,0.486886659474492,0.615152602676584
"NM_024080",181.38331399443,1.99928873274195,0.364433123547246,5.48602364483687,4.11081897490526e-08,3.26138488882064e-07
"NR_026922",821.127879604148,-0.116794111443703,0.158400944984045,-0.737332163362202,0.460920377455013,0.590932509588539
"NM_001278235",52.9593216949874,2.81451221018942,0.587468812227674,4.79091340954225,1.66023769274479e-06,1.05410512755659e-05
"NR_015432",394.458261517176,0.20222764488117,0.240831604924774,0.839705589905185,0.401073479027592,0.533333397833946
"NM_018136",7261.75396513492,-0.955204822616903,0.0911478113474809,-10.4797340549999,1.07044328712121e-25,5.00541148110125e-24
"NM_024872",712.03488734773,0.370767578097777,0.650684384174142,0.569811704592175,0.568805416047368,0.68671027355138
"NM_001251877",1099.12790042948,-0.305999148110746,0.169273743609013,-1.80771773333932,0.0706504431725512,0.137218993437826
"NM_001251874",66.1123174065655,0.306733612002918,0.484611103991539,0.632947964824745,0.526767623951559,0.650742693731112
"NM_178441",269.80684318763,1.31815671737422,0.372357873453251,3.54002644055737,0.000400086946452541,0.00154470468944788
"NM_001018057",21.0060651316703,0.712490895880159,0.851387791134433,0.836858248731521,0.402672251126001,0.534752073930839
"NM_001017963",31270.2818359385,-1.03160329616446,0.0886940479059115,-11.6310318507371,2.86611866200148e-31,2.18497401600118e-29
"NM_001131015",2267.19641339782,-0.0602338314982909,0.114394403699665,-0.526545264018605,0.598509411159375,0.711264684215887
"NM_032857",684.817002712383,0.176647018654345,0.169426942191471,1.04261468907769,0.297126783311368,0.425500367055866
"NM_006885",7412.73507220165,0.131855025067062,0.08938336062808,1.47516298492854,0.140168730286603,0.238611936672393
"NM_177424",310.436127545498,0.164392795607489,0.289521880371991,0.56780784718678,0.570165450836006,0.687742968724276
"NM_001114091",2427.30808692337,-0.464753438590519,0.111891721079964,-4.15359987409955,3.2728526627037e-05,0.000163419126201833
"NM_024954",14.9483966378524,1.39364239616987,1.19352352306724,1.16767065687013,0.242939637270895,0.365676838564636
"NM_024953",2715.69337666131,-0.200123155174363,0.117563086149401,-1.7022618385506,0.0887062951235413,0.165618375046106
"NM_001293075",19.9876931163734,0.257365980506998,0.873478499172803,0.294644894809348,0.768265162708601,0.845593709996867
"NM_001042510",1054.88691729768,-0.127997273552783,0.142758938647718,-0.896597262246655,0.369933859485586,0.501924937518907
"NM_001077479",37.4526511846502,-0.80164585803722,0.69142938978586,-1.15940379434188,0.246291630874315,0.369391517802219
"NM_001077480",37.7374751124219,-0.772063767264762,0.689557705168595,-1.11965069997441,0.262862641319351,0.38729889186917
"NM_181332",549.56657172323,0.325653884946282,0.238207939703986,1.36709920479965,0.171594212509393,0.280463212449305
"NM_212460",242.574788989603,0.375128717762972,0.285784476498967,1.31262804179753,0.189308315722201,0.302801065236362
"NM_182847",9.35258830224068,1.65589105040977,1.6394657311763,1.01001870238647,0.31248632977272,0.441773497764025
"NM_001271004",29.6226766527451,1.40280736792061,0.927952738781966,1.51172285968134,0.130604380689449,0.225302886544066
"NR_002992",156.887634373184,0.419280688499207,0.426422450038991,0.983251910073845,0.325483472016028,0.455603218823811
"NM_174886",146.651515336187,0.461765490236291,0.379256600672579,1.2175542611978,0.223393404668838,0.34337633435237
"NM_174881",32.4007440113572,0.757175695966884,0.825380876698646,0.917365203559636,0.358951300193012,0.491062352377505
"NR_003066",11.4877218267462,0.386957850540341,1.18562971519865,0.326373272852315,0.744141956559028,0.826564612935832
"NM_005541",4648.38451763964,-0.143562486030297,0.0992786148897333,-1.44605649655517,0.148161356253449,0.249228705465606
"NM_005537",527.60576270188,-0.398757892688245,0.285173035936912,-1.39830153078169,0.162022538392013,0.267977331890877
"NM_015364",66.4707038504554,1.82916592402359,0.586156398372323,3.12061069213427,0.00180476454793453,0.00589692060446898
"NM_020899",663.901815626493,0.387064705740348,0.199897166030347,1.93631912561275,0.0528286277788258,0.108210224390208
"NM_146387",1188.87793242954,-0.955824539747245,0.253351241369343,-3.7727249117908,0.000161474292676804,0.000683345102565835
"NM_001115156",7988.70070112075,-0.332138078249531,0.0899370937735859,-3.69300434685692,0.000221620233398751,0.000908826581092571
"NM_001012516",2601.31700994498,0.254921282215309,0.11816484325366,2.15733610095923,0.0309794860802747,0.0691967678045211
"NM_001282517",682.318498595031,-1.22098802686579,0.180792535715788,-6.75353117888244,1.44289479450116e-11,1.79502584817853e-10
"NM_001282516",709.506847576029,-1.25787094176452,0.182394101483695,-6.89644528815517,5.33198868643912e-12,7.08824000129888e-11
"NM_000435",41.3281419705727,3.09384084790605,0.73806731348005,4.19181393268634,2.76732920571392e-05,0.000140666373640421
"NM_020243",2127.51110384298,-0.346331640906325,0.120964365553881,-2.86308814435155,0.00419533835610827,0.0124984196692792
"NM_020216",796.368144799176,-0.686160490606042,0.169951305290705,-4.03739464920466,5.4048103366444e-05,0.000254729202080555
"NM_006594",399.784602646048,-0.542014584794753,0.221451960889697,-2.44754926809939,0.0143831459372816,0.0359645723572429
"NM_001177665",5693.2631188358,-0.575090625891362,0.100978787309314,-5.69516272887856,1.23254306437398e-08,1.05429787088475e-07
"NM_005194",570.063662667974,1.30276965662221,0.297165174141087,4.38399169885123,1.16524215199508e-05,6.38185312765301e-05
"NM_005192",787.605287771768,-1.60210151859859,0.169895572455401,-9.42991918767717,4.10405042638907e-21,1.34725924762615e-19
"NM_005191",1051.48528558843,1.47650752881394,0.167461411525007,8.81700157288747,1.17565590988555e-18,3.0774634887655e-17
"NM_000433",407.800072222535,1.14573562301085,0.21921651604807,5.22650228945165,1.72746681279868e-07,1.26219247864062e-06
"NM_001282723",439.673128998019,-0.438989270918188,0.212368464205343,-2.06711138850503,0.0387236592281681,0.0834189661865137
"NM_001282716",403.097569361917,1.20170159499663,0.237546716972221,5.05880110789809,4.21900633127058e-07,2.90953167595511e-06
"NM_001143758",103.723554743132,0.477297004447223,0.421675192629952,1.13190676802769,0.25767363298028,0.381922066187909
"NM_001144757",50.6355908849054,-0.0189955350254648,0.557207692583136,-0.034090582880154,0.972804917894796,0.982917933844017
"NM_001128596",68.7486871536894,0.0454166550866088,0.484710409917584,0.0936985345421631,0.925348634423299,0.955292440392633
"NM_001142961",571.135311655921,-0.653111129848867,0.207808867149346,-3.14284534056718,0.00167314217983916,0.00550825389557977
"NM_001173533",867.166811990412,-0.642826099454745,0.197585278089006,-3.2534109103269,0.00114028474810219,0.00390422526939076
"NM_001161476",168.406064654703,0.485188115593522,0.328728690078757,1.47595305866756,0.139956494210473,0.238330530131544
"NM_024628",154.107641158266,1.12538777214894,0.329940819245717,3.41087766806698,0.000647541370494061,0.00237051131431093
"NM_001287245",519.756983251113,0.923962885658841,0.190195501636608,4.85796392505741,1.18599010608563e-06,7.71733165511344e-06
"NM_001042646",2573.51315016445,0.0891297825489884,0.108485192165755,0.821584778250716,0.411313255469629,0.543430330001248
"NM_001007188",543.284958745959,-0.211863785622576,0.204842247670222,-1.03427778220662,0.301006320444603,0.429831520929616
"NM_001033873",87.956042009964,-0.247829791679379,0.430746014798644,-0.575350167302718,0.565054499220183,0.683551488847579
"NM_004339",1598.94887482842,-0.110908754423957,0.167014748774423,-0.664065630357922,0.506648306566558,0.633403904346665
"NM_004242",554.91203804194,-0.339783534015872,0.187029301212134,-1.81673957938002,0.06925699828659,0.135083478348362
"NR_120684",584.562073640069,0.217511078285257,0.258781563076548,0.840519995703546,0.400616895045579,0.53288043208928
"NM_001126051",9690.46881004311,-0.889634940458011,0.125195834611102,-7.10594680103772,1.19500441821612e-12,1.69657930884514e-11
"NM_001127460",1912.51918826515,1.30231516809375,0.128696059645001,10.1193087938053,4.53607621413386e-24,1.87089881903719e-22
"NM_001127242",741.363232178129,1.50256122011777,0.285354506318266,5.26559485428946,1.39736146575077e-07,1.03462636857694e-06
"NM_001127241",798.518139467038,1.38909479322552,0.304091992437551,4.56800845721311,4.92380170404068e-06,2.87483892233562e-05
"NM_001127240",838.582527254011,1.3345718051367,0.607618863788687,2.19639626856751,0.0280635925141652,0.0635619427466354
"NM_001145468",2295.01951748356,-0.108255223525097,0.11517626820825,-0.939909108093009,0.347264184998988,0.479354505088923
"NM_000785",103.812168316925,-0.351822916730531,0.444324532622345,-0.791815195650166,0.428468440650244,0.560221833129812
"NM_001046",1529.44762632918,-0.215284268409813,0.131798482923763,-1.63343510208946,0.102377519486274,0.1857206753895
"NM_000611",3004.37130892615,-0.433495110412292,0.130162914641383,-3.3304041447338,0.000867200159327342,0.00306848837722393
"NM_000784",15.8328993846208,0.849663276756396,1.13514813432167,0.748504315046183,0.454156023309099,0.584890573766189
"NM_001102454",331.877433288348,-0.596020051855677,0.381257226857323,-1.56330165009232,0.11798166037941,0.207783872341708
"NM_001142532",422.979183429735,-0.0137893579673359,0.216804625053798,-0.063602692811162,0.949286587532634,0.969415573358486
"NM_153698",223.223078723275,-0.0242203619897062,0.275833735869034,-0.0878078307332429,0.930029413783567,0.957899032202053
"NM_001145427",43.7879006365863,1.51286896327219,0.603827700219358,2.50546465940962,0.0122290618692405,0.0313606134247912
"NM_003568",74.46266901196,-0.872890882453023,0.477785885790311,-1.82694991294932,0.0677073005799286,0.132647924423414
"NM_005531",1813.18091421702,-0.888898969720773,0.123538523631258,-7.19531805620398,6.23153320895454e-13,9.22995648550997e-12
"NM_022770",353.974015253374,-0.859184627674444,0.224581938788522,-3.82570669889665,0.000130397469260017,0.000565594847453688
"NM_016510",166.093706422157,0.181420841155847,0.329000835176403,0.551429728312312,0.581339126292125,0.697546489157971
"NM_022749",667.573408217865,0.52112888318028,0.188308966673668,2.76741406628488,0.00565029394914977,0.0161317877872557
"NM_022158",17.0806621150313,0.0386790949099109,0.96667509179332,0.0400125080684097,0.968083154282967,0.980425711655145
"NM_021818",678.584994646296,-0.775928160902773,0.175771921077929,-4.41440337082488,1.01288945041797e-05,5.61564564887545e-05
"NM_032130",264.50101604315,0.596815143983467,0.293991910867264,2.03003933755486,0.042352540868969,0.0899474248940851
"NM_001268285",35.7859538397132,0.16666850733434,0.680253074816133,0.245009561153971,0.806449028225099,0.874086099437216
"NM_017546",881.484907628182,-0.296567833740821,0.199899552123407,-1.48358428315905,0.137919241497929,0.23544706384876
"NM_013361",182.871484341999,0.794577436210697,0.308765285870465,2.57340275144804,0.0100703943373093,0.0265270331798558
"NM_017542",4652.39956957382,-0.185864254649735,0.122537897665141,-1.51678997429551,0.129319719101,0.223614333953146
"NM_013355",309.471474709429,-0.046880446672579,0.255846913304856,-0.18323631919967,0.854612598167758,0.90906433989072
"NM_001135191",16.4212678056607,2.06581156657671,1.08202512456548,1.90920850142579,0.0562352000383706,0.113804027202266
"NM_001009996",1436.7672416401,-0.00876672001624577,0.13480159685321,-0.0650342445556645,0.948146734743687,0.968602055393473
"NM_001033583",569.719538087665,-0.36896093862846,0.203261060831242,-1.81520718783806,0.0694920755170775,0.135427039099824
"NM_001042572",3672.45161357694,0.468589495487845,0.120874108448338,3.87667385102676,0.000105894153734771,0.000467891885702694
"NM_001142480",1310.43340449114,-0.168055823978274,0.154638629847474,-1.0867648280642,0.277140755414668,0.403298194359691
"NM_001142477",1272.29632960066,-0.13548341949424,0.157795786639087,-0.858599728040392,0.390561388206483,0.523073578118761
"NM_001142475",1217.0990644804,-0.175421496798208,0.162281658297151,-1.08096933836476,0.279710752955181,0.406084393123903
"NM_001040143",96.4187493576825,0.771344250518158,0.4365498020612,1.76691009107369,0.0772432867743679,0.147881086575708
"NM_005805",1805.43613445942,-0.801147428817211,0.123484062201971,-6.4878609800417,8.7063556350836e-11,9.93939556906581e-10
"NM_001568",6762.92795735238,0.903047588187423,0.0936669918231662,9.64104398582892,5.36396426718477e-22,1.87569667869132e-20
"NM_017944",2724.93895321109,-0.159672925340177,0.112022217050442,-1.42536837374213,0.154050745110309,0.257279059385544
"NM_001565",259.918348451284,1.25676609446134,0.277739280646715,4.52498505625478,6.03997733520259e-06,3.48042469730973e-05
"NM_001206651",726.46119523343,0.116892545778562,0.164222636547175,0.711793137878307,0.476592882627132,0.605643451848533
"NM_018265",42.3370237818727,1.55961672882164,0.688783491518096,2.26430619785065,0.0235552886535328,0.0548492466178927
"NM_018489",7102.67544352873,0.266387777343528,0.110980532000325,2.40031087022315,0.0163811534569784,0.0401207164612665
"NM_001226",320.351131543359,-1.03058061455261,0.25709518749509,-4.00855661513421,6.10909939539495e-05,0.000284463506512159
"NM_001225",636.479081438748,0.37011733701881,0.176107226593963,2.10165899592616,0.0355831578990447,0.0777786229630499
"NM_001223",756.962859096043,1.10800410830075,0.173425128675988,6.38894788062022,1.67030971992427e-10,1.83648441557361e-09
"NM_005272",37.7646158255013,0.00265337143401432,0.64259310107622,0.004129162652961,0.996705414232267,0.998306582244042
"NM_019051",520.03837883189,-0.587040992662852,0.206002205730156,-2.84968304383994,0.00437628160959694,0.0129449573062103
"NM_016224",1162.67056333772,-0.100135590908152,0.143495149557883,-0.697832583308042,0.485281899490913,0.613727651093725
"NM_016223",151.086340161264,1.55664901557117,0.378665275950286,4.11088397705508,3.941472301311e-05,0.000192152000917527
"NM_015853",2919.21684806274,0.747353443704048,0.108652641149496,6.87837346425622,6.0539789506658e-12,7.93330170353847e-11
"NM_014339",637.781383187903,-0.444405715464599,0.224265869612576,-1.98160208788042,0.04752379332155,0.0991368146120857
"NM_183401",666.463382357767,0.217541395425191,0.171288371845263,1.27003014321201,0.204073893111597,0.320725999770063
"NM_183400",644.183900183774,0.217325288664752,0.175975952795861,1.23497151293653,0.216841106363803,0.336030598883907
"NM_001242926",1284.44227932751,-0.284419092865943,0.152610891728925,-1.86368803460727,0.0623655266741112,0.123956589560906
"NM_183387",45.4842852624387,-0.458440614587963,0.608947903136003,-0.752840451912311,0.45154579518745,0.582745498113585
"NM_001242923",7692.04615790363,1.00935330010003,0.116026833763696,8.6993091801136,3.33910624156759e-18,8.41208981186146e-17
"NM_024725",818.643185645453,-0.0415528504378885,0.164467114226737,-0.252651422950142,0.800537589020754,0.869277847111982
"NM_024722",250.855798764005,0.275397085614959,0.268497601714232,1.02569663139141,0.30503460268973,0.43402336148303
"NM_001198557",6071.46701455944,-1.71778832293976,0.0963279131864464,-17.8327160437382,3.93816350971489e-71,4.52480922396564e-68
"NM_005014",156.112468884877,-0.869991743677338,0.375490918683601,-2.3169448324539,0.0205067371435345,0.048662848760393
"NM_005109",2169.34325425385,-0.067581517882297,0.118223065000486,-0.571644102460204,0.567563110702488,0.685632264444059
"NM_002525",2990.29503091852,-0.597889548696323,0.110324727207263,-5.41936122418946,5.98123577424344e-08,4.62553692531696e-07
"NM_004776",913.423030813404,-0.93538948781524,0.167716381975428,-5.57721003039694,2.44406712612979e-08,2.00071459324991e-07
"NM_001204911",415.774666019804,-0.608919311558989,0.240637871009249,-2.53043840940392,0.0113920083596632,0.0294939884869407
"NR_002565",197.085970792263,-0.0192943061645076,0.319464628067692,-0.0603957511077543,0.951840442606787,0.970786388403752
"NR_002564",333.982434432881,-0.238224957124662,0.248616532061721,-0.958202397680941,0.337960708428036,0.46918974456645
"NR_002563",149.020845047248,-0.107335307972704,0.33597336987973,-0.319475641807943,0.749365859408669,0.830875376978676
"NR_002562",115.860083016,-0.704679176576344,0.376754560326424,-1.87039322355064,0.0614292323053466,0.122494705388559
"NR_002561",78.3498243610123,-0.705915982807481,0.471739656278819,-1.49641009275305,0.134546821067181,0.230878268644777
"NR_002560",164.764598697933,-0.159376246563794,0.325269538953751,-0.489982084016957,0.624146576683289,0.731464045698813
"NM_001142434",8538.96582636964,0.314980160761622,0.0935166776725378,3.36817098939903,0.000756686509416131,0.00271871361340478
"NM_001244949",379.28017554105,-0.075121873399324,0.219105795497718,-0.342856624256233,0.731706324837128,0.816926051581997
"NM_001267611",59.420608994806,-0.203133293920671,0.529028709514197,-0.383974045770042,0.700997684204496,0.793746174725464
"NM_001256609",47.4577624927242,1.27410352552293,0.605801161228271,2.10317115097578,0.0354508111321136,0.0775262079349621
"NM_024078",987.464644828847,-0.804179595178845,0.238827000175329,-3.36720552780245,0.000759340735904674,0.00272611882767429
"NM_002455",448.305843795902,-0.317862779352019,0.245754459371553,-1.29341612015856,0.195867177725627,0.310880801944405
"NR_002604",289.57376162827,0.530418719681666,0.299537606569625,1.77079174049678,0.0765953399356156,0.146789103536587
"NR_015415",201.747973881102,2.28294809554855,0.334033853792646,6.83448120490718,8.23023251733598e-12,1.05825263914954e-10
"NR_002593",198.631858875664,-0.556178478958237,1.24041350033668,-0.448381510526348,0.653877883338173,0.755518363345954
"NR_002602",45.4799990441014,0.963675243281772,0.634357363983717,1.51913621248118,0.128728213281134,0.222699255187533
"NR_002592",212.937600463534,0.0961694551363633,0.283803937098052,0.338858777364803,0.734716119962345,0.819206054667057
"NM_000336",1486.96230095674,0.609472112323024,0.127086566343934,4.79572412613315,1.62088225935913e-06,1.03094905428712e-05
"NM_001877",2412.85537617111,1.40096925681366,0.120253831221692,11.6501008124301,2.29187532815002e-31,1.76392155937594e-29
"NM_001161527",955.932120241048,0.27746107155564,0.154861438057715,1.79167309199489,0.0731853472421737,0.141348730631444
"NM_000169",343.052887130493,-1.06312704180302,0.229857771202592,-4.62515161545702,3.74324485945295e-06,2.22759767616465e-05
"NM_000167",772.248107551406,-0.457130467887223,0.178233465021683,-2.56478472116115,0.0103239837560118,0.0271018263088254
"NM_017566",1060.55115871702,0.0382870118820786,0.172189817654941,0.222353518945027,0.824038692589825,0.886745677659462
"NM_173680",118.469215084071,0.123803325218989,0.5676323582768,0.218104770480012,0.827347480573747,0.889205752765777
"NM_006293",22.401017123459,0.601986388407984,0.911940176696451,0.660116095102543,0.509179330764617,0.63572818915778
"NM_001286532",100.558267790786,0.97948322264615,0.415318641842922,2.35838973733474,0.0183544115720166,0.0443037045830842
"NM_001290768",849.006322478425,0.139403050219445,0.155821570926505,0.894632555624767,0.370983542802053,0.502946125389163
"NR_033386",20.6671264330391,0.55570171596386,0.967466887637495,0.574388356919228,0.565705029998677,0.684081210347596
"NR_033385",20.6671264330391,0.55570171596386,0.967466887637495,0.574388356919228,0.565705029998677,0.684081210347596
"NM_001290983",2430.65530771557,0.223049091162571,0.114916905634012,1.94095977377722,0.0522631567910522,0.107236304427893
"NM_001286830",463.24854779595,-0.631541659838445,0.2592892211909,-2.4356649186488,0.0148644469530015,0.0370012475181842
"NM_001034954",90.807795047984,1.5671781143424,0.471306019344074,3.32518162302165,0.000883609537447156,0.00312003099870623
"NM_201650",84.015637741535,1.59661973956168,0.463054450775538,3.44801726209005,0.000564717944470247,0.00209617410771343
"NM_201649",390.281701495422,2.02816270878071,0.22212532164039,9.13071366111156,6.8049207093121e-20,2.03458275222379e-18
"NM_152633",400.328426662943,-0.43465387708226,0.219841701794815,-1.97712205434042,0.0480278354209911,0.0999872835908046
"NM_152866",23552.4941125153,0.209893238226885,0.0824967599997277,2.54426038340873,0.0109509417616562,0.0284804161207955
"NR_102759",136.486358433827,-0.0639517413146642,0.376514951010772,-0.169851797765222,0.865126689991186,0.916109510159675
"NR_103750",79.8393337290099,2.00030401539782,0.530862625138191,3.76802570133303,0.000164543764852011,0.000695237386269247
"NR_102747.1",22.2507247104034,2.36163947151664,0.92337628353184,2.55761330850253,0.0105393216301186,0.0275688618187154
"NM_001105533",144.579622512725,2.43802688984634,0.373681519422863,6.52434429621186,6.8299658622918e-11,7.87833745987055e-10
"NM_001113407",1679.05959676667,-0.271411387917301,0.125170143301242,-2.16833967557348,0.0301328518158417,0.0675637005692391
"NM_001105531",452.098412331838,0.712904762372985,0.258477136657974,2.7580960219175,0.005813911709842,0.016522911096937
"NM_019848",304.658985266344,-0.574075497196196,0.249210302143806,-2.30357851283744,0.0212463151755799,0.0501368154854822
"NM_020661",201.205070391424,-0.306986050315039,0.297933588186773,-1.03038416105871,0.302829705478513,0.431802785876662
"NM_006116",745.103194503075,0.00713114183128075,0.165852605833324,0.0429968633622031,0.96570403421741,0.978940776556853
"NM_177405",1006.45424777509,0.147736239731354,0.156193229067741,0.945855595745964,0.344222244438901,0.476054244082361
"NM_198682",21.0105240558833,0.791540516344533,1.00548628167272,0.787221596924955,0.431152156700514,0.562966820170426
"NM_018325",199.400871433128,1.01034395453041,0.304894637776814,3.31374786351602,0.000920544764106321,0.00322883183668387
"NM_031944",14.8949551384027,-1.49266097418785,1.22618990542977,-1.21731631256961,0.223483890123157,0.343477149628929
"NM_020239",4063.07326652948,0.175042991960101,0.116435095070102,1.50335250600099,0.132748166999351,0.228230081259946
"NM_020238",3611.82164737471,-1.08681323876258,0.117259555369883,-9.26844072821482,1.88886943309584e-20,5.89969111962391e-19
